_id,artistID,song,lyric,artistName
11,148,ආදරේ තරම් කියා ගන්න බැරි වූ නිසා - adare tharam kiyaganna,"ආදරේ තරම් කියා ගන්න බැරි වූ නිසා
ජීවිතේ පැතුම් රහසේම වියැකී ගියා
රහසේම කවුදෝ ඉක්මන් වෙලා 
හඞවාලා මගේ දෑස ඔබ ගෙන ගියා
දැන උන්නම් ආදරේ 
ඔබ යන්නේ නෑ මා දමා....//


දහසක් පැතුම් මහදේ සිර කොට තබා
මා පෙම් කලේ සිතින් සුසුමන් දරා
මා තුරුලේ ඔන්බ උන්නා හීනෙන් පවා
ඇයි ඉන්නේ හොර රහසේ මා රිදවලා
දැන උන්නනම් මේ ආදරේ 
ඔබ යන්නේ නෑ මා දමා


දෙනුවන් අගට රහසේ කදුලැල් උනා
ඔබ ගැනම රෑ තිස්සේ සිහිපත් කලා
මා පෙම් කල බව තාම නොදනී ඔයා 
අදටත් සිතින් මා ඔබේ පෙම්වතා 
දැන උන්නනම් මේ ආදරේ 
ඔබ යන්නේ නෑ මා දමා


ආදරේ තරම්.........
",Shan Hassim
12,43,හීන ලොවින් ඔබ එතෙර ගිහින් - heena lowin oba ethera,"හීන ලොවින් ඔබ එතෙර ගිහින්
ඇයි ආයෙමත් ඇවිදින්
සුසුම් අරන් ඔබ යන්න කලින් මට
යන්න හිතයි ඉගිලිලා හොරෙන්

අහස තරම් මේ රැය නොතරම්
නිදි නෙවිදුව හිත මා වින්ද තරම්
මේ ලැඟුම් පොලක් නැති ඔබව අරන්
මට යන්න හිතයි ඉගිලිලා හොරෙන්

මා ඔබේ උනත්, ඔබ මගේ උනත්
අපි අපේ නොවන වග දනිමි ඉතින්
ගෙන මගේ තැවුල්, නික්මෙන්න හොරෙන්
ඔබම විසුල මගේ හිත නොතලන් ...

මගේ ආදරණීය සුදු හාමිනේට...
",දමිත් අසංක - damith asanka
13,55,සුදු පාට මල් වැටුණ - sudu pata mal wetuna,"සුදු පාට මල් වැටුණ
රතුපාට රැලි ගවුම
අපෙ බාලේ සිහිවෙයි නගේ
ගැටපිච්ච මල් මාල ගෙල පලදවාලන්න
මට තාම අසයි නගේ
හිත ගාව හිර වෙච්ච
ආදරේ කියා ගන්න
තව කෝඩු කාරයි වගේ

වැහි දාට කඩදාසි ඔරු හැදුවා මන්
වැහි ලිහිණෛයෝ වැහි අරන්
දුර ඈත ගෙනිහිල්ලා දැන්මම ඉතින්
කඩදාසි ඔරු තනි වුනා
වැහි නැතිව මග තනි වුනා

එන දාට ගම පැත්තේ මට ලීවොතින්
මුතු අකුරෙන් පිටුවක්  පුරා
බද්ඩ වැටිය ලිද ගාව මම ඉන්නවා
දැක ගන්න මගේ නෙත් පුරා
හද ආදරෙන් උතුරලා................
",ගයන්ත විජේරත්න
14,55,මතකය අරගෙන යන්න - mathakaya aragena yanna,"මතකය අරගෙන යන්න
යනවානම් මා අතැර
මා ළඟටම වී සිටිය
කාලය අමතක නොකර

ළඟපාත නෑ දැන් කවුරුවත්
හෙවනැල්ල විතරයි මගේ
හිත ගාව ඇයි ඔබෙ රුව මකා
තනිකම ඇවිත් නැවතුනේ
මියදේවී මා ඔබ දිවුරූ නිසා
හැමදාම ඔබ මගේ කියා

මෙතුවක් ඔබේ හසරැල් මතින්
ලියවුණු මගේ ජීවිතේ
එනමුත් අපේ දහසක් පැතුම්
මගෙ හද තුළම මියගියේ
මියදේවී මා ඔබ දිවුරූ නිසා
හැමදාම ඔබ මගේ කියා
",ගයන්ත විජේරත්න
15,134,සඳ පිණි දිය වෑහෙන රෑ - sanda pini diya wehena re,"සඳ පිණි දිය වෑහෙන රෑ
සිත් අහසට සිහින ලියා
පා කෙරුවා මේ ආදරේ ආරාධනා
නෙතු බැල්මක සැඟවුනු දා
මගෙ හිත හොරකම් කරලා
සුසුමන් දිගේ දඟකම් කලා
සොයන්නේ කවුරුදෝ ජීවිතේ දුන් කෙනා
දැනෙනා සෙනෙහේ සිහිනෙන් පවා වින්දා

ඔය උණුහුමින් මිදිලා දුර යන්නෙ නෑ හැරිලා
සීමා දැහැන් බිඳලා නුඹේ ලඟ මා සදා රැඳුනා
හැඟෙනවා නුඹමයි ඕනේ විඳිනදා සොඳුරුයි ස්නේහේ

ලඟ ඉන්න හැම වාරේ සතුට විතරයි ඕනේ
නිම්නාද දේ පපුවේ සරා සිහිනේ නිරන්තරයේ
හැඟෙනවා නුඹමයි ඕනේ විඳිනදා සොඳුරුයි ස්නේහේ

සඳ පිණි දිය වෑහෙන රෑ
සිත් අහසට සිහින ලියා
පා කෙරුවා මේ ආදරේ ආරාධනා
නෙතු බැල්මක සැඟවුනු දා
මගෙ හිත හොරකම් කරලා
සුසුමන් දිගේ දඟකම් කලා
සොයන්නේ කවුරුදෝ ජීවිතේ දුන් කෙනා
දැනෙනා සෙනෙහේ සිහිනෙන් පවා වින්දා
",තීක්ෂණ අනුරාධ
16,116,රණ හංස යුවල නිමල නිල් ජලාශේ - rana hansa yuwala,"රණ හංස යුවල නිමල නිල් ජලාශේ
මන නන්දනීය දසුන් නංවනා
සිහින යහනේ දකින සිහිනෙ
රතු රෝස මලක් ළයට ළං වුනා
පෙමින් බැදුණු සිතින් දකිනා
ඒ සිහින මහද මියුරු කල්පනා

රණ හංස යුවල නිමල නිල් ජලාශේ ...

ගල් ලෙන්හි සැගවූ කුමාරි
මුදවන්න තුරගුන් අරා
ආවා සේ කුමරෙක් පුරාණේ
කුමරා මගෙ එන්නෙදෝ
ඔහු ආදරෙයි මා ආදරෙයි
මුලු ජීවිතේ 

රණ හංස යුවල නිමල නිල් ජලාශේ...//

සංසාර සංචාරයේ දී
උන්නාලු ඔහු මා ළගින්
දොරගුල් දමා හැංගුවත් මා
සගවන්න බෑ පෙම් හැගුම්
අප ප්රේමයේ සංග්රාමයේන් ජය ගන්නවා

රණ හංස යුවල නිමල නිල් ජලාශේ
මන නන්දනීය දසුන් නංවනා
සිහින යහනේ දකින සිහිනෙ
රතු රෝස මලක් ළයට ළං උනා
පෙමින් බැදුණු සිතින් දකිනා
ඒ මහද මියුරු කල්පනා...

රණ හංස යුවල නිමල නිල් ජලාශේ
",සමිතා මුදුන්කොටුව - samitha mudunkotuwa
17,70,නෙත ලග දඟ කරනා - netha laga daga karana,"නෙත ලග දඟ කරනා
ඔබෙ හසරැලි පැවසූ දේ 
සිත මගෙ අවදි කරා 
පෙර සසරෙහි පැවති ස්නේහේ
මගෙ දිවි තිබෙන තුරා 
මතු ඔබ රකිනු නියා 
බැඳුනයි මාසිත ඔබ කෙරේ
මසිත ඔබ කෙරේ මසිත ඔබ කෙරේ 

නෙත ලග දඟ කරනා......

රණ මොණරිය පරදන 
නෙතු සඟලක හිමි කාරී
සුහදිනියේ නුඹ වෙනවද 
මගෙ ජීවන සහකාරී //
මිණි පරදන හඩ මුකරී
ඔබ නොමැතිව හිඳිනු බැරී
මට දෙනවද ඔබගේ සෙනේ
ඔබගේ සෙනේ ඔබගේ සෙනේ 

නෙත ලග දඟ කරනා ඔබෙ......

වන බඹරුන් වන මල් 
මත ඉද කොඳුරන ගීතා 
මම දිවුරන්නම් මතු 
ඔබෙ මුලු දිවියම සනහා //
ඉර හඳ මත දිවුරා 
මතු ඔබ රකිනු නියා 
බැඳුනයි මාසිත ඔබ කෙරේ
මසිත ඔබ කෙරේ මසිත ඔබ කෙරේ 

නෙත ලග දඟ කරනා ඔබෙ......
",කවීෂ කවිරාජ් - kaweesha kaviraj
18,55,රවුම් කඩේ ලග හිටගෙන ඉන්නම් - rawum kade laga hitagena,"රවුම් කඩේ ලග හිටගෙන ඉන්නම්
ඉවුම් පිහුම් ගැන නිතරම සිතමින්
කැවුම් කොකිස් මං අරගෙන එන්නම්
රබන් ගසන්නට නඩයක් හොයපන්
කරත්තයක් පුරවාගෙන පෙම්මල්
රිදිත් අභරණත් මිලදී ගන්නම්
දෑවැද්දක් අරගන්නෑ මම නම්
පෙරැත්ත නැතුවම කරත්තෙ නැගපන්

රවුම් කඩේ ලග හිටගෙන ඉන්නම්

ඉවුම් පිහුම් ගැන නිතරම සිතමින්
කැවුම් කොකිස් මං අරගෙන එන්නම්
රබන් ගසන්නට නඩයක් හොයපන්
කරත්තයක් පුරවාගෙන පෙම්මල්
රිදිත් අභරණත් මිලදී ගන්නම්
දෑවැද්දක් අරගන්නෑ මම නම්
පෙරැත්ත නැතුවම කරත්තෙ නැගපන්

සුළගේ යන දග කෙහෙරැල්ලේ

ඇදී යන්න නොදී සුසුම් වැල්
සුළගේ යන දග කෙහෙරැල්ලේ
ඇදී යන්න නොදී සුසුම් වැල්
නේත්තරා වගෙ රැකගන්නම්
මාත්තරාවට පෙම් කවි කියමින්
උසට උසේ හුන්නස් ගිර සේ
ප්රාර්ථනාවන් මා සිත ඉතිරේ
රවුම් කඩේ ලග හිටගෙන ඉන්නම්
ඉවුම් පිහුම් ගැන නිතරම සිතමින්
කැවුම් කොකිස් මං අරගෙන එන්නම්
රබන් ගසන්නට නඩයක් හොයපන්
කරත්තයක් පුරවාගෙන පෙම්මල්
රිදිත් අභරණත් මිලදී ගන්නම්
දෑවැද්දක් අරගන්නෑ මම නම්
පෙරැත්ත නැතුවම කරත්තෙ නැගපන්
",ගයන්ත විජේරත්න
19,148,දවසක් ඒවි - dawasak ewi,"සෙවනැල්ලත් මඟහැර යන අඳුරේදිත් මා ගාවින් රැඳී
නුඹ හිටියද හැම සංසාරෙම මේ වාගෙම මගෙ ලඟටම වී
ඔබ හින්දා මං ගැයු පෙම් වදන් දෝරේ ගලා ගියා දැන්
නුඹෙන් මං විඳිමි හැඟුමන් මා හද නිවාලනා

දවසක් ඒවි අපිත් අපෙ හීන වලට යාවී
ඒ හැම මොහොතේ ලඟින් නුඔ හිටියොතින් ඇතී
දවසක් ඒවි අපිත් අපෙ හීන වලට යාවී
ඒ හැම මොහොතේ ලඟින් නුඔ හිටියොතින් ඇතී

ජීවිතයේ තැන් තිබුනා අපිටම අපිවම නැති වුනා
ඒ ගැන මං හිතනා විට කඳුලක් උණනවා මට නොදැනිම
ඔබ හින්දා මං ගැයු පෙම් වදන් දෝරේ ගලා ගියා දැන්
නුඹෙන් මං විඳිමි හැඟුමන් මා හද නිවාලනා

දවසක් ඒවි අපිත් අපෙ හීන වලට යාවී
ඒ හැම මොහොතේ ලඟින් නුඔ හිටියොතින් ඇතී
දවසක් ඒවි අපිත් අපෙ හීන වලට යාවී
ඒ හැම මොහොතේ ලඟින් නුඔ හිටියොතින් ඇතී

සෙවනැල්ලත් මඟහැර යන අඳුරේදිත් මා ගාවින් රැඳී
නුඹ හිටියද හැම සංසාරෙම මේ වාගෙම මගෙ ලඟටම වී
දවසක් ඒවි අපිත් අපෙ හීන වලට යාවී
ඒ හැම මොහොතේ ලඟින් නුඔ හිටියොතින් ඇතී
දවසක් ඒවි අපිත් අපෙ හීන වලට යාවී
ඒ හැම මොහොතේ ලඟින් නුඔ හිටියොතින් ඇතී
",පියත් රාජපක්ෂ
20,42,මාවතේ අපි යයි කියා - mawathe api yai kiya,"මාවතේ අපි යයි කියා  
අපේ ජීවිතේ අතරමං කලා 
මාවතේ අපේ ජීවිතේ 
දහවලේ සිහිනයක් කලා 
මරදානේ පැරණි සිනමාහලේ  නාමයෙන් අපව 
ඈත ඈත ඈත ඈත  ලොවකට 
කොන් කලා ගී ගයා  
රැඟුමන් රඟා  ලොවට පෙන්නලා 

මාවතේ ගෙවුනු ජීවිතේ  
මිය නෑ ගියේ තනිව හාමතේ 
කණ්ණාඩි දාපු නිළධාරියන් 
නිළධාරියන් 
පාට පාට සළු අන්දලා 
වේදිකාව මත නංවලා 
රූපවාහිනියේ පෙන්නලා  අපව පෙන්නලා 

මාවතේ යැදුව යාතිකා  
වේදිකාව මත ගීතිකා 
සංගීතකාරයන් ගෙන්නලා  
අපව පෙන්නලා 
දැන් ඉතිං කොහිද ජීවිතේ  
නෑ තැනක් අපට මාවතේ 
නිලධාරියන්ගෙ චාටූ කතා  චාටූ කතා 
",ක්ලැරන්ස් විජේවර්ධන - clarance wijewardana
21,111,නාඳුනන ලෙස - nadunana lesa,"නාඳුනන ලෙස
මගහැරලා යන්නැතිව
නතරවෙලා මොහොතකට
දැන්වත් මේ අහගන්න

මා උමතු කළ
ඔබට කෙරූ ආදරය
හඬනගලා ලෝකයට
මම ආසයි පවසන්න

සීතල පවනැල්ලක් වීලා
මේ ගත වටලා දමා
ගිනි ගන්නා රස සේමා
පැන් පිරිතෙන් දොවාලා
අරුණට පෙර නැගෙනා
මිහිඳුම් සළුව නෙළා
සිපගන්නම් සැමදා

මා උමතු කළ
ඔබට කෙරූ ආදරය
හඬනගලා ලෝකයට
මම ආසයි පවසන්න

දෑසට ලොව්තුරු සුව ගේනා
දෙවියන් මැවු රූ නිසා
ඔබ දකිනා බිඟු සේනා
වශියෙන් එයි පේවෙලා
දින සති ගත වීලා
යනතුරු මියැදීලා
මට ඔබමයි ඕනා

නාඳුනන ලෙස
මඟහැරලා යන්නැතිව
නතරවෙලා මොහොතකට
දැන්වත් මේ අහගන්න

මා උමතු කළ
ඔබට කෙරූ ආදරය
හඬනගලා ලෝකයට
මම ආසයි පවසන්න

මා උමතු කළ
ඔබට කෙරූ ආදරය 
හඬනගලා ලෝකයට
මම ආසයි පවසන්න
",රොම්ෂ් සුගතපාල
22,125,හමුවුණු දාම හිමි උන සේම දැනුනා - hamuwunu dama himi una sema,"හමුවුනු දාම හිමි වුන සේම දැනුනා
සිතුවිලි සෑම සම උන සේම හැඟුනා
ඉපදුන හීන
සැනසුම දීම
හදතුල රැඳුනා
පෙරභවයේද අප හමුවීලා තිබුනා
මතක් නොකලාට මතක් වෙනවා
මතක් වෙනවා, මතක් වෙනවා

හැඟුමින් සිතක් පිරෙනා
දෙනුවන් ඔබේ
සැනසුම් සුසුම් හෙළනා
සැනසුම් ගෙනේ
සඳ කිමි දිගේ
සඳ පිනි වැටේ
හදවත පෙමින් පිරෙනා
බව මට දැනේ
මතක් නොකලාට මතක් වෙනවා
මතක් වෙනවා, මතක් වෙනවා

උණුසුම් හැඟුම් දැනිලා
නෙතු පිය තෙමේ
හැමදා පෙමින් බැඳිලා
අපි ඉමු මෙසේ
මතු මතු භවේ
අපි වෙමු අපේ
නළලත සෙමින් සිඹිනා
ඔබේ සුව දැනේ
මතක් නොකලාට මතක් වෙනවා
මතක් වෙනවා මතක් වෙනව
",ශෂිකා නිසංසලා
23,148,නිල් උපුල් නුවන් පෙතී - nil upul nuwan pethi,"නිල් උපුල් නුවන් පෙතී
මල් විලට අගේ නැති
ඔබ කොහෙද පබාවතී
මා ඔබේ...මා ඔබේ ජයම්පතී....

අත ඇගිලි රනින් බැදී
කුස නිරිදු නමින් සිටි
ඔබ දකින වරම් නැතී..
අමතකද ජයම්පතී....

හිත පුරා නෙලුම් පිපී
ඔබෙ සුරත පතා ඉදී
මා නොවේය සක්විතී
ඔබ අහිමි ජයම්පතී....
",සුමිත් මදනායක
24,33,ගමේ අයට නොතේරෙන්න නුවරට යන්නං - game ayata notherenna man nuwarata,"ගමේ අයට නොතේරෙන්න නුවරට යන්නං
සිදාදියේ කෝච්චි බස් වලට නගින්නම්
උගුරට දුක දැනෙන්නේ නෑ සින්දු කියන්නම්
දළු නෙලන්න යන්න එපා අම්මේ වදින්නම්
අම්ම ගෙදර ඉන්නකෝ මං කාසි එවන්නං

කරගැට ආවම ගිටාර් සද්දේ එන්නෙ නෑ
ඒ කාලෙට කවි කියනව පාඩු වෙන්නෙ නෑ
ණයට ගන්න පහළ කඩෙන් මාමා බනින්නෑ
පුතා එනවා ලබන මාසේ දුකක් දෙන්නෙ නෑ

ගමේ අයට නොතේරෙන්න නුවරට යන්නං
සිදාදියේ කෝච්චි බස් වලට නගින්නම්
උගුරට දුක දැනෙන්නේ නෑ සින්දු කියන්නම්
දළු නෙලන්න යන්න එපා අම්මේ වදින්නම්
අම්ම ගෙදර ඉන්නකෝ මං කාසි එවන්නං

පෝය ලගයි සිදාදියේ කඩු ලෙලදෙනවා
කල් තියාම සිල් රෙද්දක් අරන් තියෙනවා
අලුත් තාලේ සින්දු වලට කාසි ලැබෙනවා
අම්මට මං තෝඩු දෙකක් අරගෙන අනවා

ගමේ අයට නොතේරෙන්න නුවරට යන්නං
සිදාදියේ කෝච්චි බස් වලට නගින්නම්
උගුරට දුක දැනෙන්නේ නෑ සින්දු කියන්නම්
දළු නෙලන්න යන්න එපා අම්මේ වදින්නම්
අම්ම ගෙදර ඉන්නකෝ මං කාසි එවන්නං

ගමේ අයට නොතේරෙන්න නුවරට යන්නං
සිදාදියේ කෝච්චි බස් වලට නගින්නම්
උගුරට දුක දැනෙන්නේ නෑ සින්දු කියන්නම්
දළු නෙලන්න යන්න එපා අම්මේ වදින්නම්
අම්ම ගෙදර ඉන්නකෝ මං කාසි එවන්නං

 
",චාමර රණවක - chamara ranawaka
